,Guessed_Champion,Actual_Champion,Comparison
0,Vayne,Poppy,GORGRGR
0,Vayne,Pyke,RRRGRRR
0,Vayne,Qiyana,GROGRRR
0,Vayne,Quinn,GOGGGGR
0,Vayne,Rakan,RRRGRRR
0,Vayne,Rammus,RRRGRRR
0,Vayne,Rek'Sai,GRRGRRR
0,Vayne,Rell,GROGRRR
0,Vayne,Renata Glasc,GROGGRR
0,Vayne,Renekton,RORRRRG
0,Vayne,Rengar,RORRRRR
0,Vayne,Riven,GOGRRRG
0,Vayne,Rumble,RORRRRG
0,Vayne,Ryze,ROOGGRR
0,Vayne,Samira,GOGGGRR
0,Vayne,Searphine,GROGGRR
0,Vayne,Sejuani,GROGRRR
0,Vayne,Senna,GROGGRR
0,Vayne,Sett,ROORRRR
0,Vayne,Shaco,RRRGRRR
0,Vayne,Shen,ROORRRR
0,Vayne,Shyvana,GRRRRGG
0,Vayne,Singed,ROOGRRR
0,Vayne,Sion,RORGRRR
0,Vayne,Sivir,GOGGGRR
0,Vayne,Skarner,RRRGRRG
0,Vayne,Sona,GROGGOR
0,Vayne,Soraka,GRRGGRR
0,Vayne,Swain,RROGGRR
0,Vayne,Sylas,ROOGROR
0,Vayne,Syndra,GROGGRR
0,Vayne,Tahm Kench,RORGRRR
0,Vayne,Taliyah,GROGGRR
0,Vayne,Talon,RRGGRRG
0,Vayne,Taric,RROGROR
0,Vayne,Teemo,RORGGRR
0,Vayne,Thresh,RRRGGRR
0,Vayne,Tristana,GORGGRR
0,Vayne,Trundle,RORGRRR
0,Vayne,Tryndamere,ROORRRR
0,Vayne,Twisted Fate,RROGGRR
0,Vayne,Twitch,RORGGRR
0,Vayne,Udyr,ROOGRRR
0,Vayne,Urgot,ROOGGRR
0,Vayne,Varus,ROOGGRR
0,Vayne,Vayne,GGGGGGG
0,Vayne,Veigar,RRRGGRR
0,Vayne,Vel'Koz,RRRGGRR
0,Vayne,Vex,GRRGGRR
0,Vayne,Vi,GRGGRRR
0,Vayne,Viego,RRRRRRR
0,Vayne,Viktor,RROGGRG
0,Vayne,Vladimir,RRORGRR
0,Vayne,Volibear,RORGRRG
0,Vayne,Warwick,ROOGRRR
0,Vayne,Wukong,RORGRRG
0,Vayne,Xayah,GORGGRR
0,Vayne,Xerath,RRRGGRG
0,Vayne,Xin Zhao,RRGGROR
0,Vayne,Yasuo,RRORRRR
0,Vayne,Yone,ROORRRR
0,Vayne,Yorick,ROOGRRG
0,Vayne,Yuumi,GRRGGRR
0,Vayne,Zac,RRRRRRR
0,Vayne,Zed,RRORRRR
0,Vayne,Zeri,GOOGGRR
0,Vayne,Ziggs,RORGGRR
0,Vayne,Zilean,RROGGRR
0,Vayne,Zoe,GROGGRR
0,Vayne,Zyra,GRRGGRR
0,Veigar,Aatrox,GRRRROR
0,Veigar,Ahri,RGRGGRR
0,Veigar,Akali,RORRRRR
0,Veigar,Akshan,GORGGRR
0,Veigar,Alistar,GRRGROG
0,Veigar,Amumu,GROGRRG
0,Veigar,Anivia,RGRGGRG
0,Veigar,Annie,RORGGOG
0,Veigar,Aphelios,GRRGGRR
0,Veigar,Ashe,RRRGGRG
0,Veigar,Aurelion Sol,GGRGGOR
0,Veigar,Azir,GGRGGRR
0,Veigar,Bard,GRRGGOR
0,Veigar,Bel'Veth,RRRRRRR
0,Veigar,Blitzcrank,RRRGRRG
0,Veigar,Brand,GRRGGOR
0,Veigar,Braum,GRRGRRR
0,Veigar,Briar,RRRRRRR
0,Veigar,Caitlyn,RRRGGRR
0,Veigar,Camille,RRRGRRR
0,Veigar,Cassiopeia,RGRGGRR
0,Veigar,Cho'Gath,GRRGRRG
0,Veigar,Corki,GGGGGOG
0,Veigar,Darius,GRRGRRR
0,Veigar,Diana,RORGRRR
0,Veigar,Dr. Mundo,GRRRRRG
0,Veigar,Draven,GRRGGRR
0,Veigar,Ekko,GORGRRR
0,Veigar,Elise,RRRGORR
0,Veigar,Evelynn,RRRGROG
0,Veigar,Ezreal,GRRGGRR
0,Veigar,Fiddlesticks,RRRGGOG
0,Veigar,Fiora,RRRGRRR
0,Veigar,Fizz,GGGGRRR
0,Veigar,Galio,GORGRRR
0,Veigar,Gangplank,GRRGRRG
0,Veigar,Garen,GRRRRRR
0,Veigar,Gnar,GRGRORR
0,Veigar,Gragas,GRRGRRR
0,Veigar,Graves,GRRGGRR
0,Veigar,Gwen,RRRGRRR
0,Veigar,Hecarim,GRRGRRR
0,Veigar,Heimerdinger,GOGGGRG
0,Veigar,Illaoi,RRRGRRR
0,Veigar,Irelia,RORGRRR
0,Veigar,Ivern,GRRGGRR
0,Veigar,Janna,RRRGGRG
0,Veigar,Jarvan IV,GRRGRRR
0,Veigar,Jax,GRRGROG
0,Veigar,Jayce,GORGORR
0,Veigar,Jhin,GRRGGRR
0,Veigar,Jinx,RRRGGRR
0,Veigar,K'Sante,GRRGRRR
0,Veigar,Kai'Sa,RRRGGRR
0,Veigar,Kalista,RRRGGRR
0,Veigar,Karma,RRRGGRR
0,Veigar,Karthus,GRRGGRG
0,Veigar,Kassadin,GGRGRRG
0,Veigar,Katarina,RGRRRRG
0,Veigar,Kayle,RRRGORG
0,Veigar,Kayn,GRRGROR
0,Veigar,Kennen,GRGRGRR
0,Veigar,Kha'Zix,GRRGRRR
0,Veigar,Kindred,RRRGGOR
0,Veigar,Kled,GRGRRRR
0,Veigar,Kog'Maw,GRRGGRR
0,Veigar,LeBlanc,RGRGGRR
0,Veigar,Lee Sin,GRRRRRR
0,Veigar,Leona,RRRGRRR
0,Veigar,Lillia,RRRGRRR
0,Veigar,Lissandra,RGRGGRR
0,Veigar,Lucian,GRRGGRR
0,Veigar,Lulu,RRGGGOR
0,Veigar,Lux,RORGGRR
0,Veigar,Malphite,GRRGRRG
0,Veigar,Malzahar,GGRGGRR
0,Veigar,Maokai,GRRGRRR
0,Veigar,Master Yi,GRRGRRG
0,Veigar,Millio,GRRGGRR
0,Veigar,Miss Fortune,RRRGGRR
0,Veigar,Mordekaiser,GRRRRRR
0,Veigar,Morgana,RRRGGRG
0,Veigar,Naafiri,RGRGRRR
0,Veigar,Nami,RRRGGRR
0,Veigar,Nasus,GRRGRRG
0,Veigar,Nautilus,GRRGRRR
0,Veigar,Neeko,RORGGRR
0,Veigar,Nidalee,RRRGGRG
0,Veigar,Nilah,RRRGRRR
0,Veigar,Nocturne,GRRGROR
0,Veigar,Nunu & Willump,GRRGRRG
0,Veigar,Olaf,GRRGRRR
0,Veigar,Orianna,RGRGGRR
0,Veigar,Ornn,GRRGRRR
0,Veigar,Pantheon,GORGRRR
0,Veigar,Poppy,RRGGRRR
0,Veigar,Pyke,GRRGRRR
0,Veigar,Qiyana,RGRGRRR
0,Veigar,Quinn,RRRGGRR
0,Veigar,Rakan,GRRGRRR
0,Veigar,Rammus,GRRGRRG
0,Veigar,Rek'Sai,RRRGRRR
0,Veigar,Rell,RRRGRRR
0,Veigar,Renata Glasc,RRRGGRR
0,Veigar,Renekton,GRRRRRR
0,Veigar,Rengar,GRRRRRR
0,Veigar,Riven,RRRRRRR
0,Veigar,Rumble,GOGRROR
0,Veigar,Ryze,GORGGOG
0,Veigar,Samira,RRRGGRR
0,Veigar,Searphine,RRRGGRR
0,Veigar,Sejuani,RRRGRRR
0,Veigar,Senna,RRRGGRR
0,Veigar,Sett,GRRRRRR
0,Veigar,Shaco,GRRGROG
0,Veigar,Shen,GRRRRRR
0,Veigar,Shyvana,RRRRRRR
0,Veigar,Singed,GRRGRRG
0,Veigar,Sion,GRRGRRG
0,Veigar,Sivir,RRRGGRG
0,Veigar,Skarner,GRRGRRR
0,Veigar,Sona,RRRGGRR
0,Veigar,Soraka,RRRGGRG
0,Veigar,Swain,GORGGRR
0,Veigar,Sylas,GRRGRRR
0,Veigar,Syndra,RGRGGRR
0,Veigar,Tahm Kench,GRRGROR
0,Veigar,Taliyah,RORGGRR
0,Veigar,Talon,GORGRRR
0,Veigar,Taric,GRRGRRG
0,Veigar,Teemo,GRGGGOG
0,Veigar,Thresh,GRRGGRR
0,Veigar,Tristana,RRGGGOG
0,Veigar,Trundle,GRRGRRR
0,Veigar,Tryndamere,GRRRRRG
0,Veigar,Twisted Fate,GGRGGRG
0,Veigar,Twitch,GRRGGRG
0,Veigar,Udyr,GRRGRRG
0,Veigar,Urgot,GRRGGRR
0,Veigar,Varus,GORGGOR
0,Veigar,Vayne,RRRGGRR
0,Veigar,Veigar,GGGGGGG
0,Veigar,Vel'Koz,GORGGRR
0,Veigar,Vex,RGGGGOR
0,Veigar,Vi,RRRGRRR
0,Veigar,Viego,GRRRRRR
0,Veigar,Viktor,GGRGGRR
0,Veigar,Vladimir,GGRRGRR
0,Veigar,Volibear,GRRGRRR
0,Veigar,Warwick,GRRGRRG
0,Veigar,Wukong,GRRGRRR
0,Veigar,Xayah,RRRGGRR
0,Veigar,Xerath,GORGGRR
0,Veigar,Xin Zhao,GRRGRRR
0,Veigar,Yasuo,GGRRRRR
0,Veigar,Yone,GORRRRR
0,Veigar,Yorick,GRRGRRR
0,Veigar,Yuumi,RRRGGRR
0,Veigar,Zac,GRRRRRR
0,Veigar,Zed,GGRRRRR
0,Veigar,Zeri,RRRGGRR
0,Veigar,Ziggs,GOGGGRR
0,Veigar,Zilean,GRRGGOG
0,Veigar,Zoe,RGRGGRR
0,Veigar,Zyra,RRRGGRR
0,Vel'Koz,Aatrox,GRRRRRR
0,Vel'Koz,Ahri,RORGGRR
0,Vel'Koz,Akali,RORRRRR
0,Vel'Koz,Akshan,GORGGRR
0,Vel'Koz,Alistar,GORGRRR
0,Vel'Koz,Amumu,GORGRRR
0,Vel'Koz,Anivia,RORGGRR
0,Vel'Koz,Annie,RGRGGRR
0,Vel'Koz,Aphelios,GRRGGRR
0,Vel'Koz,Ashe,RORGGRR
0,Vel'Koz,Aurelion Sol,GORGGRR
0,Vel'Koz,Azir,GORGGRG
0,Vel'Koz,Bard,GORGGRR
0,Vel'Koz,Bel'Veth,RRGRRGR
0,Vel'Koz,Blitzcrank,RORGRRR
0,Vel'Koz,Brand,GORGGRR
0,Vel'Koz,Braum,GORGRRG
0,Vel'Koz,Briar,RRRRRRR
0,Vel'Koz,Caitlyn,RRRGGRR
0,Vel'Koz,Camille,RRRGRRR
0,Vel'Koz,Cassiopeia,RORGGRR
0,Vel'Koz,Cho'Gath,GRGGRGR
0,Vel'Koz,Corki,GORGGRR
0,Vel'Koz,Darius,GRRGRRR
0,Vel'Koz,Diana,RORGRRR
0,Vel'Koz,Dr. Mundo,GRRRRRR
0,Vel'Koz,Draven,GRRGGRR
0,Vel'Koz,Ekko,GORGRRR
0,Vel'Koz,Elise,RRRGORR
0,Vel'Koz,Evelynn,RRRGRRR
0,Vel'Koz,Ezreal,GRRGGRR
0,Vel'Koz,Fiddlesticks,RRRGGRR
0,Vel'Koz,Fiora,RRRGRRR
0,Vel'Koz,Fizz,GORGRRR
0,Vel'Koz,Galio,GGRGRRR
0,Vel'Koz,Gangplank,GRRGRRR
0,Vel'Koz,Garen,GRRRRRR
0,Vel'Koz,Gnar,GRRRORG
0,Vel'Koz,Gragas,GRRGRRR
0,Vel'Koz,Graves,GRRGGRR
0,Vel'Koz,Gwen,RRRGRRR
0,Vel'Koz,Hecarim,GRRGRRR
0,Vel'Koz,Heimerdinger,GGRGGRR
0,Vel'Koz,Illaoi,RRRGRRR
0,Vel'Koz,Irelia,RORGRRR
0,Vel'Koz,Ivern,GRRGGRR
0,Vel'Koz,Janna,RORGGRR
0,Vel'Koz,Jarvan IV,GRRGRRR
0,Vel'Koz,Jax,GRRGRRR
0,Vel'Koz,Jayce,GORGORR
0,Vel'Koz,Jhin,GRRGGRR
0,Vel'Koz,Jinx,RRRGGRR
0,Vel'Koz,K'Sante,GRRGRRR
0,Vel'Koz,Kai'Sa,RROGGOR
0,Vel'Koz,Kalista,RRRGGRG
0,Vel'Koz,Karma,RORGGRR
0,Vel'Koz,Karthus,GRRGGRR
0,Vel'Koz,Kassadin,GOOGROR
0,Vel'Koz,Katarina,RORRRRR
0,Vel'Koz,Kayle,RRRGORR
0,Vel'Koz,Kayn,GRRGRRR
0,Vel'Koz,Kennen,GRRRGRR
0,Vel'Koz,Kha'Zix,GRGGRGR
0,Vel'Koz,Kindred,RRRGGRR
0,Vel'Koz,Kled,GRRRRRR
0,Vel'Koz,Kog'Maw,GRGGGGR
0,Vel'Koz,LeBlanc,RORGGRR
0,Vel'Koz,Lee Sin,GRRRRRR
0,Vel'Koz,Leona,RORGRRR
0,Vel'Koz,Lillia,RRRGRRR
0,Vel'Koz,Lissandra,RORGGRR
0,Vel'Koz,Lucian,GRRGGRR
0,Vel'Koz,Lulu,RORGGRR
0,Vel'Koz,Lux,RGRGGRR
0,Vel'Koz,Malphite,GRRGRRR
0,Vel'Koz,Malzahar,GOOGGOR
0,Vel'Koz,Maokai,GORGRRR
0,Vel'Koz,Master Yi,GRRGRRR
0,Vel'Koz,Millio,GORGGRR
0,Vel'Koz,Miss Fortune,RRRGGRR
0,Vel'Koz,Mordekaiser,GRRRRRR
0,Vel'Koz,Morgana,RORGGRR
0,Vel'Koz,Naafiri,RORGRRR
0,Vel'Koz,Nami,RORGGOR
0,Vel'Koz,Nasus,GRRGRRR
0,Vel'Koz,Nautilus,GORGRRR
0,Vel'Koz,Neeko,RGRGGRR
0,Vel'Koz,Nidalee,RRRGGRR
0,Vel'Koz,Nilah,RRRGRRR
0,Vel'Koz,Nocturne,GRRGRRR
0,Vel'Koz,Nunu & Willump,GRRGRRR
0,Vel'Koz,Olaf,GRRGRRR
0,Vel'Koz,Orianna,RORGGRR
0,Vel'Koz,Ornn,GRRGRRR
0,Vel'Koz,Pantheon,GORGRRR
0,Vel'Koz,Poppy,RRRGRRR
0,Vel'Koz,Pyke,GORGRRR
0,Vel'Koz,Qiyana,RORGRRR
0,Vel'Koz,Quinn,RRRGGRR
0,Vel'Koz,Rakan,GORGRRR
0,Vel'Koz,Rammus,GRRGRRR
0,Vel'Koz,Rek'Sai,RRGGROG
0,Vel'Koz,Rell,RORGRRR
0,Vel'Koz,Renata Glasc,RORGGRR
0,Vel'Koz,Renekton,GRRRRRR
0,Vel'Koz,Rengar,GRRRRRR
0,Vel'Koz,Riven,RRRRRRR
0,Vel'Koz,Rumble,GORRRRR
0,Vel'Koz,Ryze,GORGGRR
0,Vel'Koz,Samira,RRRGGRR
0,Vel'Koz,Searphine,RORGGRR
0,Vel'Koz,Sejuani,RRRGRRR
0,Vel'Koz,Senna,RORGGRR
0,Vel'Koz,Sett,GRRRRRR
0,Vel'Koz,Shaco,GRRGRRR
0,Vel'Koz,Shen,GRRRRRR
0,Vel'Koz,Shyvana,RRRRRRR
0,Vel'Koz,Singed,GRRGRRR
0,Vel'Koz,Sion,GRRGRRR
0,Vel'Koz,Sivir,RRRGGRR
0,Vel'Koz,Skarner,GRRGRRR
0,Vel'Koz,Sona,RORGGRR
0,Vel'Koz,Soraka,RORGGRR
0,Vel'Koz,Swain,GGRGGRR
0,Vel'Koz,Sylas,GRRGRRR
0,Vel'Koz,Syndra,RORGGRR
0,Vel'Koz,Tahm Kench,GORGRRR
0,Vel'Koz,Taliyah,RORGGRR
0,Vel'Koz,Talon,GORGRRR
0,Vel'Koz,Taric,GORGRRR
0,Vel'Koz,Teemo,GRRGGRR
0,Vel'Koz,Thresh,GORGGRR
0,Vel'Koz,Tristana,RRRGGRR
0,Vel'Koz,Trundle,GRRGRRR
0,Vel'Koz,Tryndamere,GRRRRRR
0,Vel'Koz,Twisted Fate,GORGGRR
0,Vel'Koz,Twitch,GRRGGRR
0,Vel'Koz,Udyr,GRRGRRR
0,Vel'Koz,Urgot,GRRGGRR
0,Vel'Koz,Varus,GORGGRR
0,Vel'Koz,Vayne,RRRGGRR
0,Vel'Koz,Veigar,GORGGRR
0,Vel'Koz,Vel'Koz,GGGGGGG
0,Vel'Koz,Vex,RORGGRR
0,Vel'Koz,Vi,RRRGRRR
0,Vel'Koz,Viego,GRRRRRR
0,Vel'Koz,Viktor,GORGGRR
0,Vel'Koz,Vladimir,GORRGRR
0,Vel'Koz,Volibear,GRRGRRR
0,Vel'Koz,Warwick,GRRGRRR
0,Vel'Koz,Wukong,GRRGRRR
0,Vel'Koz,Xayah,RRRGGRR
0,Vel'Koz,Xerath,GGRGGRR
0,Vel'Koz,Xin Zhao,GRRGRRR
0,Vel'Koz,Yasuo,GORRRRR
0,Vel'Koz,Yone,GORRRRR
0,Vel'Koz,Yorick,GRRGRRR
0,Vel'Koz,Yuumi,RORGGRR
0,Vel'Koz,Zac,GRRRRRR
0,Vel'Koz,Zed,GORRRRR
0,Vel'Koz,Zeri,RRRGGRR
0,Vel'Koz,Ziggs,GORGGRR
0,Vel'Koz,Zilean,GORGGRR
0,Vel'Koz,Zoe,RORGGRR
0,Vel'Koz,Zyra,RORGGRR
0,Vex,Aatrox,RRRRRRR
0,Vex,Ahri,GGRGGRR
0,Vex,Akali,GORRRRG
0,Vex,Akshan,RORGGRG
0,Vex,Alistar,RRRGRRR
0,Vex,Amumu,RROGRRR
0,Vex,Anivia,GGRGGRR
0,Vex,Annie,GORGGRR
0,Vex,Aphelios,RRRGGRR
0,Vex,Ashe,GRRGGRR
0,Vex,Aurelion Sol,RGRGGRR
0,Vex,Azir,RGRGGRR
0,Vex,Bard,RRRGGRR
0,Vex,Bel'Veth,GRRRRRR
0,Vex,Blitzcrank,RRRGRRR
0,Vex,Brand,RRRGGRR
0,Vex,Braum,RRRGRRR
0,Vex,Briar,GRRRRRR
0,Vex,Caitlyn,GRRGGRR
0,Vex,Camille,GRRGRRR
0,Vex,Cassiopeia,GGRGGRR
0,Vex,Cho'Gath,RRRGRRR
0,Vex,Corki,RGGGGOR
0,Vex,Darius,RRRGRRR
0,Vex,Diana,GORGRRR
0,Vex,Dr. Mundo,RRRRRRR
0,Vex,Draven,RRRGGRR
0,Vex,Ekko,RORGRRR
0,Vex,Elise,GRRGOOR
0,Vex,Evelynn,GRRGRRR
0,Vex,Ezreal,RRRGGRR
0,Vex,Fiddlesticks,RRRGGRR
0,Vex,Fiora,GRRGRRR
0,Vex,Fizz,RGGGRRR
0,Vex,Galio,RORGRRR
0,Vex,Gangplank,RRRGRRR
0,Vex,Garen,RRRRRRR
0,Vex,Gnar,RRGRORR
0,Vex,Gragas,RRRGRRR
0,Vex,Graves,RRRGGRR
0,Vex,Gwen,GRRGROG
0,Vex,Hecarim,RRRGRRR
0,Vex,Heimerdinger,ROGGGRR
0,Vex,Illaoi,GRRGRRR
0,Vex,Irelia,GORGRRR
0,Vex,Ivern,RRRGGRR
0,Vex,Janna,GRRGGRR
0,Vex,Jarvan IV,RRRGRRR
0,Vex,Jax,RRRGRRR
0,Vex,Jayce,RORGORR
0,Vex,Jhin,RRRGGRR
0,Vex,Jinx,GRRGGRR
0,Vex,K'Sante,RRRGRRR
0,Vex,Kai'Sa,GRRGGRR
0,Vex,Kalista,GRRGGOR
0,Vex,Karma,GRRGGRR
0,Vex,Karthus,RRRGGOR
0,Vex,Kassadin,RGRGRRR
0,Vex,Katarina,GGRRRRR
0,Vex,Kayle,GRRGORR
0,Vex,Kayn,RRRGRRR
0,Vex,Kennen,RRGRGRR
0,Vex,Kha'Zix,RRRGRRR
0,Vex,Kindred,RRRGGRR
0,Vex,Kled,RRGRRRR
0,Vex,Kog'Maw,RRRGGRR
0,Vex,LeBlanc,GGRGGRR
0,Vex,Lee Sin,RRRRRRR
0,Vex,Leona,GRRGRRR
0,Vex,Lillia,GRRGRRR
0,Vex,Lissandra,GGRGGRR
0,Vex,Lucian,RRRGGOR
0,Vex,Lulu,GRGGGOR
0,Vex,Lux,GORGGRR
0,Vex,Malphite,RRRGRRR
0,Vex,Malzahar,RGRGGRR
0,Vex,Maokai,RRRGROR
0,Vex,Master Yi,RRRGRRR
0,Vex,Millio,RRRGGRR
0,Vex,Miss Fortune,GRRGGRR
0,Vex,Mordekaiser,RRRRRRR
0,Vex,Morgana,GRRGGRR
0,Vex,Naafiri,GGRGRRR
0,Vex,Nami,GRRGGRR
0,Vex,Nasus,RRRGRRR
0,Vex,Nautilus,RRRGRRR
0,Vex,Neeko,GORGGRR
0,Vex,Nidalee,GRRGGRR
0,Vex,Nilah,GRRGRRR
0,Vex,Nocturne,RRRGRRR
0,Vex,Nunu & Willump,RRRGRRR
0,Vex,Olaf,RRRGRRR
0,Vex,Orianna,GGRGGRR
0,Vex,Ornn,RRRGRRR
0,Vex,Pantheon,RORGRRR
0,Vex,Poppy,GRGGRRR
0,Vex,Pyke,RRRGRRR
0,Vex,Qiyana,GGRGRRR
0,Vex,Quinn,GRRGGRR
0,Vex,Rakan,RRRGRRR
0,Vex,Rammus,RRRGRRR
0,Vex,Rek'Sai,GRRGRRR
0,Vex,Rell,GRRGRRR
0,Vex,Renata Glasc,GRRGGRR
0,Vex,Renekton,RRRRRRR
0,Vex,Rengar,RRRRRRR
0,Vex,Riven,GRRRRRR
0,Vex,Rumble,ROGRROR
0,Vex,Ryze,RORGGRR
0,Vex,Samira,GRRGGRR
0,Vex,Searphine,GRRGGRR
0,Vex,Sejuani,GRRGRRR
0,Vex,Senna,GRRGGOR
0,Vex,Sett,RRRRRRR
0,Vex,Shaco,RRRGRRR
0,Vex,Shen,RRRRRRR
0,Vex,Shyvana,GRRRRRR
0,Vex,Singed,RRRGRRR
0,Vex,Sion,RRRGRRR
0,Vex,Sivir,GRRGGRR
0,Vex,Skarner,RRRGRRR
0,Vex,Sona,GRRGGRR
0,Vex,Soraka,GRRGGRR
0,Vex,Swain,RORGGRR
0,Vex,Sylas,RRRGRRR
0,Vex,Syndra,GGRGGRR
0,Vex,Tahm Kench,RRRGRRR
0,Vex,Taliyah,GORGGRR
0,Vex,Talon,RORGRRR
0,Vex,Taric,RRRGRRR
0,Vex,Teemo,RRGGGOR
0,Vex,Thresh,RRRGGOR
0,Vex,Tristana,GRGGGOR
0,Vex,Trundle,RRRGRRR
0,Vex,Tryndamere,RRRRRRR
0,Vex,Twisted Fate,RGRGGRR
0,Vex,Twitch,RRRGGRR
0,Vex,Udyr,RRRGRRR
0,Vex,Urgot,RRRGGRR
0,Vex,Varus,RORGGRR
0,Vex,Vayne,GRRGGRR
0,Vex,Veigar,RGGGGOR
0,Vex,Vel'Koz,RORGGRR
0,Vex,Vex,GGGGGGG
0,Vex,Vi,GRRGRRR
0,Vex,Viego,RRRRROG
0,Vex,Viktor,RGRGGRR
0,Vex,Vladimir,RGRRGOR
0,Vex,Volibear,RRRGRRR
0,Vex,Warwick,RRRGRRR
0,Vex,Wukong,RRRGRRR
0,Vex,Xayah,GRRGGRR
0,Vex,Xerath,RORGGRR
0,Vex,Xin Zhao,RRRGRRR
0,Vex,Yasuo,RGRRRRR
0,Vex,Yone,RORRRRR
0,Vex,Yorick,RRRGROR
0,Vex,Yuumi,GRRGGRR
0,Vex,Zac,RRRRRRR
0,Vex,Zed,RGRRRRR
0,Vex,Zeri,GRRGGRR
0,Vex,Ziggs,ROGGGRR
0,Vex,Zilean,RRRGGRR
0,Vex,Zoe,GGRGGRR
0,Vex,Zyra,GRRGGRR
0,Vi,Aatrox,RRRRGRR
0,Vi,Ahri,GRRGRRR
0,Vi,Akali,GRGRGRR
0,Vi,Akshan,RRGGRRR
0,Vi,Alistar,RRRGGRR
0,Vi,Amumu,RORGGRR
0,Vi,Anivia,GRRGRRR
0,Vi,Annie,GROGRRR
0,Vi,Aphelios,RROGRRR
0,Vi,Ashe,GROGRRR
0,Vi,Aurelion Sol,RRRGRRR
0,Vi,Azir,RRRGRRR
0,Vi,Bard,RRRGRRR
0,Vi,Bel'Veth,GGRRGRR
0,Vi,Blitzcrank,RRRGGOR
0,Vi,Brand,RROGRRR
0,Vi,Braum,RROGGRR
0,Vi,Briar,GGRRGRR
0,Vi,Caitlyn,GRGGROR
0,Vi,Camille,GROGGOR
0,Vi,Cassiopeia,GROGRRR
0,Vi,Cho'Gath,RRRGGRR
0,Vi,Corki,RRRGROR
0,Vi,Darius,RRGGGRG
0,Vi,Diana,GOOGGRG
0,Vi,Dr. Mundo,RRORGOR
0,Vi,Draven,RRGGRRG
0,Vi,Ekko,ROGGGOR
0,Vi,Elise,GGOGORG
0,Vi,Evelynn,GGRGGRR
0,Vi,Ezreal,RROGROR
0,Vi,Fiddlesticks,RGRGRRR
0,Vi,Fiora,GRGGGRG
0,Vi,Fizz,RRRGGRR
0,Vi,Galio,RRRGGRR
0,Vi,Gangplank,RRGGGRR
0,Vi,Garen,RRGRGRR
0,Vi,Gnar,RRRRORR
0,Vi,Gragas,ROGGGRR
0,Vi,Graves,RGGGRRR
0,Vi,Gwen,GROGGRR
0,Vi,Hecarim,RGRGGRG
0,Vi,Heimerdinger,RRRGROR
0,Vi,Illaoi,GROGGRR
0,Vi,Irelia,GROGGRR
0,Vi,Ivern,RGOGRRR
0,Vi,Janna,GRRGROR
0,Vi,Jarvan IV,RGGGGRR
0,Vi,Jax,RORGGRR
0,Vi,Jayce,RRGGOOG
0,Vi,Jhin,RROGRRR
0,Vi,Jinx,GROGROR
0,Vi,K'Sante,RRGGGRR
0,Vi,Kai'Sa,GROGRRR
0,Vi,Kalista,GRRGRRR
0,Vi,Karma,GROGRRR
0,Vi,Karthus,RGRGRRR
0,Vi,Kassadin,RROGGRR
0,Vi,Katarina,GRGRGRR
0,Vi,Kayle,GROGORR
0,Vi,Kayn,RGOGGRR
0,Vi,Kennen,RRRRRRR
0,Vi,Kha'Zix,RGRGGRG
0,Vi,Kindred,RGRGRRR
0,Vi,Kled,RRRRGRR
0,Vi,Kog'Maw,RRRGRRR
0,Vi,LeBlanc,GROGRRR
0,Vi,Lee Sin,RGORGRR
0,Vi,Leona,GROGGRR
0,Vi,Lillia,GGRGGRR
0,Vi,Lissandra,GROGRRR
0,Vi,Lucian,RRGGRRR
0,Vi,Lulu,GRRGRRG
0,Vi,Lux,GROGRRR
0,Vi,Malphite,RRRGGRR
0,Vi,Malzahar,RROGRRR
0,Vi,Maokai,RORGGRR
0,Vi,Master Yi,RGOGGRR
0,Vi,Millio,RROGRRR
0,Vi,Miss Fortune,GRGGRRR
0,Vi,Mordekaiser,RRRRGRR
0,Vi,Morgana,GROGRRR
0,Vi,Naafiri,GRRGGRR
0,Vi,Nami,GRRGRRR
0,Vi,Nasus,RRRGGRR
0,Vi,Nautilus,RRRGGRG
0,Vi,Neeko,GRRGRRR
0,Vi,Nidalee,GGOGRRR
0,Vi,Nilah,GROGGRR
0,Vi,Nocturne,RGRGGRR
0,Vi,Nunu & Willump,RGOGGRR
0,Vi,Olaf,ROOGGRR
0,Vi,Orianna,GRRGROR
0,Vi,Ornn,RRRGGRR
0,Vi,Pantheon,RROGGRR
0,Vi,Poppy,GORGGRR
0,Vi,Pyke,RRRGGRR
0,Vi,Qiyana,GROGGRR
0,Vi,Quinn,GRGGRRR
0,Vi,Rakan,RRRGGRR
0,Vi,Rammus,RGRGGRR
0,Vi,Rek'Sai,GGRGGRR
0,Vi,Rell,GROGGRR
0,Vi,Renata Glasc,GROGROR
0,Vi,Renekton,RRRRGRR
0,Vi,Rengar,RORRGRG
0,Vi,Riven,GRGRGRR
0,Vi,Rumble,RRRRGRR
0,Vi,Ryze,RROGRRR
0,Vi,Samira,GRGGRRR
0,Vi,Searphine,GROGRGR
0,Vi,Sejuani,GGOGGRG
0,Vi,Senna,GROGRRR
0,Vi,Sett,RRORGRR
0,Vi,Shaco,RGRGGRR
0,Vi,Shen,RRORGRR
0,Vi,Shyvana,GGRRGRR
0,Vi,Singed,RROGGGR
0,Vi,Sion,RRRGGRR
0,Vi,Sivir,GRGGRRR
0,Vi,Skarner,RGRGGRR
0,Vi,Sona,GROGRRR
0,Vi,Soraka,GRRGRRR
