,Guessed_Champion,Actual_Champion,Comparison
20266,Sylas,Poppy,RORGGOR
20267,Sylas,Pyke,GRRGGRR
20268,Sylas,Qiyana,RRGGGRG
20269,Sylas,Quinn,RGOGROR
20270,Sylas,Rakan,GRRGGRR
20271,Sylas,Rammus,GRRGGRR
20272,Sylas,Rek'Sai,RRRGGRR
20273,Sylas,Rell,RROGGRR
20274,Sylas,Renata Glasc,RROGRRR
20275,Sylas,Renekton,GGRRGRR
20276,Sylas,Rengar,GORRGRR
20277,Sylas,Riven,RGORGRR
20278,Sylas,Rumble,GORRGRR
20279,Sylas,Ryze,GOOGRRR
20280,Sylas,Samira,RROGRRR
20281,Sylas,Searphine,RRGGRRR
20282,Sylas,Sejuani,RROGGOR
20283,Sylas,Senna,RROGRRG
20284,Sylas,Sett,GGORGRR
20285,Sylas,Shaco,GRRGGRR
20286,Sylas,Shen,GGORGRR
20287,Sylas,Shyvana,RRRRGOR
20288,Sylas,Singed,GGOGGRR
20289,Sylas,Sion,GGRGGRR
20290,Sylas,Sivir,RROGRRR
20291,Sylas,Skarner,GRRGGRR
20292,Sylas,Sona,RRGGROR
20293,Sylas,Soraka,RRRGRRR
20294,Sylas,Swain,GROGRRR
20295,Sylas,Sylas,GGGGGGG
20296,Sylas,Syndra,RRGGRRR
20297,Sylas,Tahm Kench,GORGGRR
20298,Sylas,Taliyah,RRGGRRR
20299,Sylas,Talon,GROGGRR
20300,Sylas,Taric,GROGGOR
20301,Sylas,Teemo,GGRGRRR
20302,Sylas,Thresh,GRRGRRR
20303,Sylas,Tristana,RRRGRRR
20304,Sylas,Trundle,GORGGOR
20305,Sylas,Tryndamere,GGORGOR
20306,Sylas,Twisted Fate,GRGGRRR
20307,Sylas,Twitch,GRRGRRR
20308,Sylas,Udyr,GOOGGOR
20309,Sylas,Urgot,GGOGRRR
20310,Sylas,Varus,GROGRRR
20311,Sylas,Vayne,ROOGROR
20312,Sylas,Veigar,GRRGRRR
20313,Sylas,Vel'Koz,GRRGRRR
20314,Sylas,Vex,RRRGRRR
20315,Sylas,Vi,RROGGRR
20316,Sylas,Viego,GRRRGRR
20317,Sylas,Viktor,GROGRRR
20318,Sylas,Vladimir,GRORRRR
20319,Sylas,Volibear,GORGGOR
20320,Sylas,Warwick,GOOGGRR
20321,Sylas,Wukong,GORGGRR
20322,Sylas,Xayah,RRRGRRR
20323,Sylas,Xerath,GRRGRRR
20324,Sylas,Xin Zhao,GROGGOR
20325,Sylas,Yasuo,GRGRGRR
20326,Sylas,Yone,GOORGRR
20327,Sylas,Yorick,GGOGGRR
20328,Sylas,Yuumi,RRRGRRG
20329,Sylas,Zac,GRRRGRR
20330,Sylas,Zed,GRORGRR
20331,Sylas,Zeri,RRGGRRR
20332,Sylas,Ziggs,GRRGRRR
20333,Sylas,Zilean,GRGGRRR
20334,Sylas,Zoe,RROGRRR
20335,Sylas,Zyra,RRRGRRR
20336,Syndra,Aatrox,RRRRRRR
20337,Syndra,Ahri,GGRGGRR
20338,Syndra,Akali,GOORRGR
20339,Syndra,Akshan,ROOGGRR
20340,Syndra,Alistar,RRRGRRR
20341,Syndra,Amumu,RRRGRRR
20342,Syndra,Anivia,GGRGGRR
20343,Syndra,Annie,GOGGGRR
20344,Syndra,Aphelios,RROGGRR
20345,Syndra,Ashe,GROGGRR
20346,Syndra,Aurelion Sol,RGRGGRR
20347,Syndra,Azir,RGRGGRR
20348,Syndra,Bard,RRRGGRR
20349,Syndra,Bel'Veth,GRRRRRR
20350,Syndra,Blitzcrank,RRRGRRR
20351,Syndra,Brand,RROGGRR
20352,Syndra,Braum,RROGRRR
20353,Syndra,Caitlyn,GROGGRR
20354,Syndra,Camille,GROGRRR
20355,Syndra,Cassiopeia,GGOGRRR
20356,Syndra,Cho'Gath,RRRGRRR
20357,Syndra,Corki,RGRGGRR
20358,Syndra,Darius,RROGRRG
20359,Syndra,Diana,GOOGRRG
20360,Syndra,Dr. Mundo,RRORRRR
20361,Syndra,Draven,RROGGRG
20362,Syndra,Ekko,ROOGRRR
20363,Syndra,Elise,GROGORG
20364,Syndra,Evelynn,GRRGRRR
20365,Syndra,Ezreal,RRGGGRR
20366,Syndra,Fiddlesticks,RRRGGRR
20367,Syndra,Fiora,GROGRRG
20368,Syndra,Fizz,RGRGRRR
20369,Syndra,Galio,RORGRRR
20370,Syndra,Gangplank,RROGRRR
20371,Syndra,Garen,RRORRRR
20372,Syndra,Gnar,RRRRORR
20373,Syndra,Gragas,RROGRRR
20374,Syndra,Graves,RROGGRR
20375,Syndra,Gwen,GROGRRR
20376,Syndra,Hecarim,RRRGRRG
20377,Syndra,Heimerdinger,RORGGRR
20378,Syndra,Illaoi,GROGRRR
20379,Syndra,Irelia,GOOGRGR
20380,Syndra,Ivern,RROGGOR
20381,Syndra,Janna,GRRGGRR
20382,Syndra,Jarvan IV,RROGRRR
20383,Syndra,Jax,RRRGRRR
20384,Syndra,Jayce,ROOGORG
20385,Syndra,Jhin,RROGGGR
20386,Syndra,Jinx,GROGGRR
20387,Syndra,K'Sante,RROGRRR
20388,Syndra,Kai'Sa,GROGGRR
20389,Syndra,Kalista,GRRGGRR
20390,Syndra,Karma,GROGGGR
20391,Syndra,Karthus,RRRGGRR
20392,Syndra,Kassadin,RGOGRRR
20393,Syndra,Katarina,GGORRRR
20394,Syndra,Kayle,GROGORR
20395,Syndra,Kayn,RROGROR
20396,Syndra,Kennen,RRRRGRR
20397,Syndra,Kha'Zix,RRRGRRG
20398,Syndra,Kindred,RRRGGRR
20399,Syndra,Kled,RRRRRRR
20400,Syndra,Kog'Maw,RRRGGRR
20401,Syndra,LeBlanc,GGOGGRR
20402,Syndra,Lee Sin,RRORRGR
20403,Syndra,Leona,GROGRRR
20404,Syndra,Lillia,GRRGRGR
20405,Syndra,Lissandra,GGOGGRR
20406,Syndra,Lucian,RROGGRR
20407,Syndra,Lulu,GRRGGRG
20408,Syndra,Lux,GOGGGRR
20409,Syndra,Malphite,RRRGRRR
20410,Syndra,Malzahar,RGOGGRR
20411,Syndra,Maokai,RRRGRRR
20412,Syndra,Master Yi,RROGRGR
20413,Syndra,Millio,RRGGGRR
20414,Syndra,Miss Fortune,GROGGRR
20415,Syndra,Mordekaiser,RRRRRRR
20416,Syndra,Morgana,GROGGRR
20417,Syndra,Naafiri,GGRGRRR
20418,Syndra,Nami,GRRGGRR
20419,Syndra,Nasus,RRRGRRR
20420,Syndra,Nautilus,RRRGRRG
20421,Syndra,Neeko,GORGGRR
20422,Syndra,Nidalee,GROGGRR
20423,Syndra,Nilah,GROGRRR
20424,Syndra,Nocturne,RRRGRRR
20425,Syndra,Nunu & Willump,RROGRRR
20426,Syndra,Olaf,RROGRRR
20427,Syndra,Orianna,GGRGGRR
20428,Syndra,Ornn,RRRGRRR
20429,Syndra,Pantheon,ROOGRRR
20430,Syndra,Poppy,GRRGRRR
20431,Syndra,Pyke,RRRGRRR
20432,Syndra,Qiyana,GGGGRRR
20433,Syndra,Quinn,GROGGRR
20434,Syndra,Rakan,RRRGRGR
20435,Syndra,Rammus,RRRGRRR
20436,Syndra,Rek'Sai,GRRGRRR
20437,Syndra,Rell,GROGRRR
20438,Syndra,Renata Glasc,GROGGRR
20439,Syndra,Renekton,RRRRRRR
20440,Syndra,Rengar,RRRRRRG
20441,Syndra,Riven,GRORROR
20442,Syndra,Rumble,RORRRRR
20443,Syndra,Ryze,ROOGGRR
20444,Syndra,Samira,GROGGRR
20445,Syndra,Searphine,GRGGGRR
20446,Syndra,Sejuani,GROGRRG
20447,Syndra,Senna,GROGGRR
20448,Syndra,Sett,RRORRGR
20449,Syndra,Shaco,RRRGRRR
20450,Syndra,Shen,RRORRGR
20451,Syndra,Shyvana,GRRRRRR
20452,Syndra,Singed,RROGRRR
20453,Syndra,Sion,RRRGRRR
20454,Syndra,Sivir,GROGGRR
20455,Syndra,Skarner,RRRGRRR
20456,Syndra,Sona,GRGGGOR
20457,Syndra,Soraka,GRRGGOR
20458,Syndra,Swain,ROOGGRR
20459,Syndra,Sylas,RRGGRRR
20460,Syndra,Syndra,GGGGGGG
20461,Syndra,Tahm Kench,RRRGRRR
20462,Syndra,Taliyah,GOGGGRR
20463,Syndra,Talon,ROOGRRR
20464,Syndra,Taric,RROGRRR
20465,Syndra,Teemo,RRRGGRR
20466,Syndra,Thresh,RRRGGRR
20467,Syndra,Tristana,GRRGGRR
20468,Syndra,Trundle,RRRGRRR
20469,Syndra,Tryndamere,RRORRRR
20470,Syndra,Twisted Fate,RGGGGRR
20471,Syndra,Twitch,RRRGGRR
20472,Syndra,Udyr,RROGROR
20473,Syndra,Urgot,RROGGRR
20474,Syndra,Varus,ROOGGOG
20475,Syndra,Vayne,GROGGRR
20476,Syndra,Veigar,RGRGGRR
20477,Syndra,Vel'Koz,RORGGRR
20478,Syndra,Vex,GGRGGRR
20479,Syndra,Vi,GROGRRG
20480,Syndra,Viego,RRRRRRR
20481,Syndra,Viktor,RGOGGRR
20482,Syndra,Vladimir,RGORGRR
20483,Syndra,Volibear,RRRGRRR
20484,Syndra,Warwick,RROGRRR
20485,Syndra,Wukong,RRRGRGR
20486,Syndra,Xayah,GRRGGGR
20487,Syndra,Xerath,RORGGRR
20488,Syndra,Xin Zhao,RROGROR
20489,Syndra,Yasuo,RGGRRGR
20490,Syndra,Yone,ROORRRR
20491,Syndra,Yorick,RROGRRR
20492,Syndra,Yuumi,GRRGGRR
20493,Syndra,Zac,RRRRRRR
20494,Syndra,Zed,RGORRGG
20495,Syndra,Zeri,GRGGGRR
20496,Syndra,Ziggs,RORGGRG
20497,Syndra,Zilean,RRGGGRR
20498,Syndra,Zoe,GGOGGRR
20499,Syndra,Zyra,GRRGGRG
20500,Tahm Kench,Aatrox,GORRGOR
20501,Tahm Kench,Ahri,RRRGRRR
20502,Tahm Kench,Akali,RORRGRR
20503,Tahm Kench,Akshan,GORGRRR
20504,Tahm Kench,Alistar,GORGGOR
20505,Tahm Kench,Amumu,GORGGRR
20506,Tahm Kench,Anivia,RROGRRR
20507,Tahm Kench,Annie,RORGROR
20508,Tahm Kench,Aphelios,GRRGRRR
20509,Tahm Kench,Ashe,RORGRRR
20510,Tahm Kench,Aurelion Sol,GRRGROR
20511,Tahm Kench,Azir,GRRGRRR
20512,Tahm Kench,Bard,GORGROG
20513,Tahm Kench,Bel'Veth,RRRRGRR
20514,Tahm Kench,Blitzcrank,RORGGRR
20515,Tahm Kench,Brand,GORGROR
20516,Tahm Kench,Braum,GORGGRR
20517,Tahm Kench,Caitlyn,RRRGRRR
20518,Tahm Kench,Camille,RORGGRR
20519,Tahm Kench,Cassiopeia,RRRGRRR
20520,Tahm Kench,Cho'Gath,GORGGRR
20521,Tahm Kench,Corki,GRRGRRR
20522,Tahm Kench,Darius,GORGGRR
20523,Tahm Kench,Diana,RRRGGRR
20524,Tahm Kench,Dr. Mundo,GORRGRR
20525,Tahm Kench,Draven,GRRGRRR
20526,Tahm Kench,Ekko,GRRGGRG
20527,Tahm Kench,Elise,RRRGORR
20528,Tahm Kench,Evelynn,RRGGGOR
20529,Tahm Kench,Ezreal,GRRGRRR
20530,Tahm Kench,Fiddlesticks,RRGGROR
20531,Tahm Kench,Fiora,RORGGRR
20532,Tahm Kench,Fizz,GRRGGOR
20533,Tahm Kench,Galio,GORGGRR
20534,Tahm Kench,Gangplank,GORGGOR
20535,Tahm Kench,Garen,GORRGRR
20536,Tahm Kench,Gnar,GORRORR
20537,Tahm Kench,Gragas,GORGGRR
20538,Tahm Kench,Graves,GRRGROR
20539,Tahm Kench,Gwen,RORGGRR
20540,Tahm Kench,Hecarim,GRRGGRR
20541,Tahm Kench,Heimerdinger,GORGRRR
20542,Tahm Kench,Illaoi,RORGGOG
20543,Tahm Kench,Irelia,RORGGRR
20544,Tahm Kench,Ivern,GRRGRRR
20545,Tahm Kench,Janna,ROOGRRR
20546,Tahm Kench,Jarvan IV,GRRGGRR
20547,Tahm Kench,Jax,GORGGOR
20548,Tahm Kench,Jayce,GORGORR
20549,Tahm Kench,Jhin,GRRGRRR
20550,Tahm Kench,Jinx,RRRGRRR
20551,Tahm Kench,K'Sante,GORGGRR
20552,Tahm Kench,Kai'Sa,RRRGRRR
20553,Tahm Kench,Kalista,RRRGRRR
20554,Tahm Kench,Karma,RORGRRR
20555,Tahm Kench,Karthus,GRRGRRR
20556,Tahm Kench,Kassadin,GRRGGRR
20557,Tahm Kench,Katarina,RRRRGRR
20558,Tahm Kench,Kayle,RORGORR
20559,Tahm Kench,Kayn,GRRGGOR
20560,Tahm Kench,Kennen,GORRRRR
20561,Tahm Kench,Kha'Zix,GRRGGRR
20562,Tahm Kench,Kindred,RROGROG
20563,Tahm Kench,Kled,GORRGRR
20564,Tahm Kench,Kog'Maw,GRRGRRR
20565,Tahm Kench,LeBlanc,RRRGRRR
20566,Tahm Kench,Lee Sin,GRRRGRR
20567,Tahm Kench,Leona,RORGGRR
20568,Tahm Kench,Lillia,RROGGRR
20569,Tahm Kench,Lissandra,RRRGRRR
20570,Tahm Kench,Lucian,GRRGRRR
20571,Tahm Kench,Lulu,RORGRRR
20572,Tahm Kench,Lux,RORGRRR
20573,Tahm Kench,Malphite,GORGGRR
20574,Tahm Kench,Malzahar,GRRGRRR
20575,Tahm Kench,Maokai,GOOGGRR
20576,Tahm Kench,Master Yi,GRRGGRR
20577,Tahm Kench,Millio,GORGRRR
20578,Tahm Kench,Miss Fortune,RRRGROR
20579,Tahm Kench,Mordekaiser,GORRGRR
20580,Tahm Kench,Morgana,RORGRRR
20581,Tahm Kench,Naafiri,RRRGGRR
20582,Tahm Kench,Nami,RORGRRR
20583,Tahm Kench,Nasus,GORGGRR
20584,Tahm Kench,Nautilus,GORGGOR
20585,Tahm Kench,Neeko,RORGRRR
20586,Tahm Kench,Nidalee,RRRGRRR
20587,Tahm Kench,Nilah,RRRGGOR
20588,Tahm Kench,Nocturne,GRGGGOR
20589,Tahm Kench,Nunu & Willump,GRRGGRR
20590,Tahm Kench,Olaf,GORGGRR
20591,Tahm Kench,Orianna,RRRGRRR
20592,Tahm Kench,Ornn,GOOGGRR
20593,Tahm Kench,Pantheon,GORGGRR
20594,Tahm Kench,Poppy,RORGGRR
20595,Tahm Kench,Pyke,GORGGOR
20596,Tahm Kench,Qiyana,RRRGGRR
20597,Tahm Kench,Quinn,RORGRRR
20598,Tahm Kench,Rakan,GORGGRR
20599,Tahm Kench,Rammus,GRRGGRR
20600,Tahm Kench,Rek'Sai,RRRGGRR
20601,Tahm Kench,Rell,RORGGRR
20602,Tahm Kench,Renata Glasc,RORGRRR
20603,Tahm Kench,Renekton,GORRGRR
20604,Tahm Kench,Rengar,GORRGRR
20605,Tahm Kench,Riven,RORRGRR
20606,Tahm Kench,Rumble,GORRGRR
20607,Tahm Kench,Ryze,GORGROR
20608,Tahm Kench,Samira,RRRGRRR
20609,Tahm Kench,Searphine,RORGRRR
20610,Tahm Kench,Sejuani,RRRGGRR
20611,Tahm Kench,Senna,RORGRRR
20612,Tahm Kench,Sett,GORRGRR
20613,Tahm Kench,Shaco,GROGGOR
20614,Tahm Kench,Shen,GORRGRR
20615,Tahm Kench,Shyvana,RRRRGRR
20616,Tahm Kench,Singed,GORGGRR
20617,Tahm Kench,Sion,GORGGRR
20618,Tahm Kench,Sivir,RRRGRRR
20619,Tahm Kench,Skarner,GRRGGRR
20620,Tahm Kench,Sona,RORGRRR
20621,Tahm Kench,Soraka,RORGRRR
20622,Tahm Kench,Swain,GORGRRR
20623,Tahm Kench,Sylas,GORGGRR
20624,Tahm Kench,Syndra,RRRGRRR
20625,Tahm Kench,Tahm Kench,GGGGGGG
20626,Tahm Kench,Taliyah,RRRGRRR
20627,Tahm Kench,Talon,GRRGGRR
20628,Tahm Kench,Taric,GORGGRR
20629,Tahm Kench,Teemo,GORGRRR
20630,Tahm Kench,Thresh,GORGRRR
20631,Tahm Kench,Tristana,RRRGRRR
20632,Tahm Kench,Trundle,GORGGRR
20633,Tahm Kench,Tryndamere,GORRGRR
20634,Tahm Kench,Twisted Fate,GRRGROR
20635,Tahm Kench,Twitch,GRRGRRR
20636,Tahm Kench,Udyr,GORGGRR
20637,Tahm Kench,Urgot,GORGRRR
20638,Tahm Kench,Varus,GRRGROR
20639,Tahm Kench,Vayne,RORGRRR
20640,Tahm Kench,Veigar,GRRGROR
20641,Tahm Kench,Vel'Koz,GORGRRR
20642,Tahm Kench,Vex,RRRGRRR
20643,Tahm Kench,Vi,RRRGGRR
20644,Tahm Kench,Viego,GRRRGRR
20645,Tahm Kench,Viktor,GRRGRRR
20646,Tahm Kench,Vladimir,GRRRRRR
20647,Tahm Kench,Volibear,GOOGGRR
20648,Tahm Kench,Warwick,GORGGRR
20649,Tahm Kench,Wukong,GORGGRR
20650,Tahm Kench,Xayah,RRRGRRR
20651,Tahm Kench,Xerath,GORGRRR
20652,Tahm Kench,Xin Zhao,GRRGGRR
20653,Tahm Kench,Yasuo,GRRRGRR
20654,Tahm Kench,Yone,GORRGRR
20655,Tahm Kench,Yorick,GORGGRR
20656,Tahm Kench,Yuumi,RORGRRR
20657,Tahm Kench,Zac,GRRRGRR
20658,Tahm Kench,Zed,GRRRGRR
20659,Tahm Kench,Zeri,RRRGRRR
20660,Tahm Kench,Ziggs,GRRGRRR
20661,Tahm Kench,Zilean,GORGROR
20662,Tahm Kench,Zoe,RRRGRRR
20663,Tahm Kench,Zyra,RORGRRR
20664,Taliyah,Aatrox,RRRRROR
20665,Taliyah,Ahri,GORGGGR
20666,Taliyah,Akali,GOORRRR
20667,Taliyah,Akshan,ROOGGGR
20668,Taliyah,Alistar,RRRGRRR
20669,Taliyah,Amumu,RORGRGR
20670,Taliyah,Anivia,GORGGRR
20671,Taliyah,Annie,GOGGGRR
20672,Taliyah,Aphelios,RROGGRR
20673,Taliyah,Ashe,GROGGRR
20674,Taliyah,Aurelion Sol,RORGGRG
20675,Taliyah,Azir,RORGGGR
20676,Taliyah,Bard,RRRGGRR
20677,Taliyah,Bel'Veth,GORRRRR
20678,Taliyah,Blitzcrank,RRRGRRR
20679,Taliyah,Brand,RROGGRR
20680,Taliyah,Braum,RROGRRR
20681,Taliyah,Caitlyn,GROGGRR
20682,Taliyah,Camille,GROGRRG
20683,Taliyah,Cassiopeia,GOOGROR
20684,Taliyah,Cho'Gath,RRRGRRR
20685,Taliyah,Corki,RORGGRR
20686,Taliyah,Darius,RROGRRR
20687,Taliyah,Diana,GGOGRRR
20688,Taliyah,Dr. Mundo,RRORRRR
20689,Taliyah,Draven,RROGGRR
20690,Taliyah,Ekko,RGOGRRR
20691,Taliyah,Elise,GOOGORR
20692,Taliyah,Evelynn,GORGRRR
20693,Taliyah,Ezreal,RRGGGRR
20694,Taliyah,Fiddlesticks,RORGGRR
20695,Taliyah,Fiora,GROGRRR
20696,Taliyah,Fizz,RORGRRR
20697,Taliyah,Galio,RORGRRR
20698,Taliyah,Gangplank,RROGRRR
20699,Taliyah,Garen,RRORRRR
20700,Taliyah,Gnar,RRRRORR
20701,Taliyah,Gragas,ROOGRRR
20702,Taliyah,Graves,ROOGGRR
20703,Taliyah,Gwen,GROGRRR
20704,Taliyah,Hecarim,RORGRRR
20705,Taliyah,Heimerdinger,RORGGRR
20706,Taliyah,Illaoi,GROGRRR
20707,Taliyah,Irelia,GOOGRRR
20708,Taliyah,Ivern,ROOGGRG
20709,Taliyah,Janna,GRRGGOR
20710,Taliyah,Jarvan IV,ROOGRRR
20711,Taliyah,Jax,RORGROR
20712,Taliyah,Jayce,ROOGORR
20713,Taliyah,Jhin,RROGGRG
20714,Taliyah,Jinx,GROGGRR
20715,Taliyah,K'Sante,RROGRGR
20716,Taliyah,Kai'Sa,GROGGOR
20717,Taliyah,Kalista,GRRGGRR
20718,Taliyah,Karma,GROGGRR
20719,Taliyah,Karthus,RORGGRR
20720,Taliyah,Kassadin,ROOGROR
20721,Taliyah,Katarina,GOORRRR
20722,Taliyah,Kayle,GROGORR
20723,Taliyah,Kayn,ROOGROR
20724,Taliyah,Kennen,RRRRGRR
20725,Taliyah,Kha'Zix,RORGRRR
20726,Taliyah,Kindred,RORGGRR
20727,Taliyah,Kled,RRRRRRG
20728,Taliyah,Kog'Maw,RRRGGRR
20729,Taliyah,LeBlanc,GOOGGRR
20730,Taliyah,Lee Sin,ROORRRR
20731,Taliyah,Leona,GROGRRR
20732,Taliyah,Lillia,GORGRRR
20733,Taliyah,Lissandra,GOOGGRR
20734,Taliyah,Lucian,RROGGRR
20735,Taliyah,Lulu,GRRGGRR
20736,Taliyah,Lux,GOGGGRR
20737,Taliyah,Malphite,RRRGROR
20738,Taliyah,Malzahar,ROOGGOR
20739,Taliyah,Maokai,RORGRRR
20740,Taliyah,Master Yi,ROOGRRR
20741,Taliyah,Millio,RRGGGRR
20742,Taliyah,Miss Fortune,GROGGRR
20743,Taliyah,Mordekaiser,RRRRRRR
20744,Taliyah,Morgana,GROGGRR
20745,Taliyah,Naafiri,GORGRGR
20746,Taliyah,Nami,GRRGGOR
20747,Taliyah,Nasus,RRRGRGR
20748,Taliyah,Nautilus,RRRGRRR
20749,Taliyah,Neeko,GORGGRR
20750,Taliyah,Nidalee,GOOGGRR
20751,Taliyah,Nilah,GROGRRR
20752,Taliyah,Nocturne,RORGRRR
20753,Taliyah,Nunu & Willump,ROOGRRR
20754,Taliyah,Olaf,ROOGRRR
20755,Taliyah,Orianna,GORGGRR
20756,Taliyah,Ornn,RRRGRRR
20757,Taliyah,Pantheon,ROOGRRR
20758,Taliyah,Poppy,GORGRRR
20759,Taliyah,Pyke,RRRGRRR
20760,Taliyah,Qiyana,GOGGRRR
20761,Taliyah,Quinn,GROGGRR
20762,Taliyah,Rakan,RRRGRRR
20763,Taliyah,Rammus,RORGRGR
20764,Taliyah,Rek'Sai,GORGROR
20765,Taliyah,Rell,GROGRRR
20766,Taliyah,Renata Glasc,GROGGRR
20767,Taliyah,Renekton,RRRRRGR
20768,Taliyah,Rengar,RORRROR
20769,Taliyah,Riven,GRORRRR
20770,Taliyah,Rumble,RORRRRR
20771,Taliyah,Ryze,ROOGGRR
20772,Taliyah,Samira,GROGGOR
20773,Taliyah,Searphine,GRGGGRR
20774,Taliyah,Sejuani,GOOGRRR
20775,Taliyah,Senna,GROGGRR
20776,Taliyah,Sett,RRORRRR
20777,Taliyah,Shaco,RORGRRR
20778,Taliyah,Shen,RRORRRR
20779,Taliyah,Shyvana,GORRRRR
20780,Taliyah,Singed,RROGRRR
20781,Taliyah,Sion,RRRGRRR
20782,Taliyah,Sivir,GROGGGR
20783,Taliyah,Skarner,RORGRGR
20784,Taliyah,Sona,GRGGGRR
20785,Taliyah,Soraka,GRRGGRR
20786,Taliyah,Swain,ROOGGRR
20787,Taliyah,Sylas,RRGGRRR
20788,Taliyah,Syndra,GOGGGRR
20789,Taliyah,Tahm Kench,RRRGRRR
20790,Taliyah,Taliyah,GGGGGGG
20791,Taliyah,Talon,RGOGRRR
20792,Taliyah,Taric,RROGRRR
20793,Taliyah,Teemo,RRRGGRR
20794,Taliyah,Thresh,RRRGGRR
20795,Taliyah,Tristana,GRRGGRR
20796,Taliyah,Trundle,RORGRRR
20797,Taliyah,Tryndamere,RRORRRR
20798,Taliyah,Twisted Fate,ROGGGRR
20799,Taliyah,Twitch,RRRGGRR
20800,Taliyah,Udyr,ROOGRRR
20801,Taliyah,Urgot,RROGGRR
20802,Taliyah,Varus,ROOGGOR
20803,Taliyah,Vayne,GROGGRR
20804,Taliyah,Veigar,RORGGRR
20805,Taliyah,Vel'Koz,RORGGRR
20806,Taliyah,Vex,GORGGRR
20807,Taliyah,Vi,GOOGRRR
20808,Taliyah,Viego,RORRRRR
20809,Taliyah,Viktor,ROOGGRR
20810,Taliyah,Vladimir,ROORGRR
20811,Taliyah,Volibear,RORGRRR
20812,Taliyah,Warwick,ROOGRRR
20813,Taliyah,Wukong,RORGRRR
20814,Taliyah,Xayah,GRRGGRR
20815,Taliyah,Xerath,RORGGGR
20816,Taliyah,Xin Zhao,ROOGRRR
20817,Taliyah,Yasuo,ROGRRRR
20818,Taliyah,Yone,ROORRRR
20819,Taliyah,Yorick,RROGRRR
20820,Taliyah,Yuumi,GRRGGRR
20821,Taliyah,Zac,RORRRRR
20822,Taliyah,Zed,ROORRRR
20823,Taliyah,Zeri,GRGGGRR
20824,Taliyah,Ziggs,RORGGRR
20825,Taliyah,Zilean,RRGGGOR
20826,Taliyah,Zoe,GOOGGRR
20827,Taliyah,Zyra,GRRGGRR
20828,Talon,Aatrox,GRRRGRR
20829,Talon,Ahri,RORGRRG
20830,Talon,Akali,ROGRGRR
20831,Talon,Akshan,GOGGRRR
20832,Talon,Alistar,GRRGGRR
20833,Talon,Amumu,GORGGRR
20834,Talon,Anivia,RORGRRR
20835,Talon,Annie,ROOGROR
20836,Talon,Aphelios,GROGRRR
20837,Talon,Ashe,RROGRRR
20838,Talon,Aurelion Sol,GORGRRR
20839,Talon,Azir,GORGRRR
20840,Talon,Bard,GRRGRRR
20841,Talon,Bel'Veth,RORRGRR
20842,Talon,Blitzcrank,RRRGGRR
20843,Talon,Brand,GROGRRG
20844,Talon,Braum,GROGGRR
20845,Talon,Caitlyn,RRGGRRG
20846,Talon,Camille,RROGGRR
20847,Talon,Cassiopeia,ROOGRRR
20848,Talon,Cho'Gath,GRRGGRR
20849,Talon,Corki,GORGRRR
20850,Talon,Darius,GRGGGGR
20851,Talon,Diana,RGOGGRR
20852,Talon,Dr. Mundo,GRORGRR
20853,Talon,Draven,GRGGRGR
20854,Talon,Ekko,GGGGGRR
20855,Talon,Elise,ROOGOOR
20856,Talon,Evelynn,RORGGRR
20857,Talon,Ezreal,GROGRRR
20858,Talon,Fiddlesticks,RORGRRR
20859,Talon,Fiora,RRGGGRR
20860,Talon,Fizz,GORGGRG
20861,Talon,Galio,GORGGRR
20862,Talon,Gangplank,GRGGGRR
20863,Talon,Garen,GRGRGRR
20864,Talon,Gnar,GRRRORR
20865,Talon,Gragas,GOGGGRR
20866,Talon,Graves,GOGGRRG
20867,Talon,Gwen,RROGGRR
20868,Talon,Hecarim,GORGGRR
20869,Talon,Heimerdinger,GORGRRR
20870,Talon,Illaoi,RROGGRR
20871,Talon,Irelia,ROOGGRR
20872,Talon,Ivern,GOOGRRR
20873,Talon,Janna,RRRGRRR
20874,Talon,Jarvan IV,GOGGGRG
20875,Talon,Jax,GORGGRR
20876,Talon,Jayce,GOGGORR
20877,Talon,Jhin,GROGRRR
20878,Talon,Jinx,RROGRRR
20879,Talon,K'Sante,GRGGGRR
20880,Talon,Kai'Sa,RROGRRR
20881,Talon,Kalista,RRRGRRR
20882,Talon,Karma,RROGRRG
20883,Talon,Karthus,GORGROR
20884,Talon,Kassadin,GOOGGRR
20885,Talon,Katarina,ROGRGGR
20886,Talon,Kayle,RROGORR
20887,Talon,Kayn,GOOGGOR
20888,Talon,Kennen,GRRRRRR
20889,Talon,Kha'Zix,GORGGRR
20890,Talon,Kindred,RORGRRR
20891,Talon,Kled,GRRRGGR
20892,Talon,Kog'Maw,GRRGRRR
20893,Talon,LeBlanc,ROOGRGR
20894,Talon,Lee Sin,GOORGRG
20895,Talon,Leona,RROGGRG
20896,Talon,Lillia,RORGGRR
20897,Talon,Lissandra,ROOGRRR
20898,Talon,Lucian,GRGGRRR
20899,Talon,Lulu,RRRGRRR
20900,Talon,Lux,ROOGRRR
20901,Talon,Malphite,GRRGGRR
20902,Talon,Malzahar,GOOGRRR
20903,Talon,Maokai,GORGGRG
20904,Talon,Master Yi,GOOGGRR
20905,Talon,Millio,GROGRRR
20906,Talon,Miss Fortune,RRGGRRR
20907,Talon,Mordekaiser,GRRRGGR
20908,Talon,Morgana,RROGRRR
20909,Talon,Naafiri,RORGGRR
